Customer_ID,Customer_Segment,Age_Group
C01217,New,45-54
C01218,Regular,25-34
C01219,Regular,35-44
C01220,New,18-24
C01221,Loyal,25-34
C01222,New,55+
C01223,Regular,35-44
C01224,Loyal,55+
C01225,Regular,25-34
C01226,Regular,18-24
C01227,Regular,25-34
C01228,New,25-34
C01229,Loyal,18-24
C01230,Regular,35-44
C01231,Loyal,25-34
C01232,New,18-24
C01233,New,25-34
C01234,New,25-34
C01235,Regular,35-44
C01236,Regular,25-34
C01237,Loyal,25-34
C01238,Regular,18-24
C01239,Loyal,45-54
C01240,New,45-54
C01241,Loyal,35-44
C01242,Regular,18-24
C01243,Regular,25-34
C01244,Loyal,35-44
C01245,Regular,55+
C01246,Regular,55+
C01247,New,45-54
C01248,New,18-24
C01249,Loyal,55+
C01250,Regular,35-44
C01251,Regular,45-54
C01252,Regular,25-34
C01253,New,25-34
C01254,New,25-34
C01255,Regular,18-24
C01256,Regular,25-34
C01257,New,45-54
C01258,Regular,18-24
C01259,New,18-24
C01260,Regular,18-24
C01261,New,25-34
C01262,Regular,55+
C01263,New,18-24
C01264,Regular,18-24
C01265,New,45-54
C01266,New,45-54
C01267,Regular,18-24
C01268,Regular,35-44
C01269,Regular,35-44
C01270,New,35-44
C01271,Regular,25-34
C01272,Loyal,55+
C01273,Regular,18-24
C01274,New,25-34
C01275,Regular,25-34
C01276,New,25-34
C01277,New,45-54
C01278,Loyal,25-34
C01279,New,18-24
C01280,Regular,25-34
C01281,Regular,25-34
C01282,Regular,55+
C01283,Regular,35-44
C01284,New,35-44
C01285,Regular,35-44
C01286,Regular,35-44
C01287,New,35-44
C01288,Regular,25-34
C01289,New,45-54
C01290,New,35-44
C01291,Regular,35-44
C01292,New,55+
C01293,Regular,45-54
C01294,Regular,45-54
C01295,Loyal,55+
C01296,New,18-24
C01297,New,25-34
C01298,New,35-44
C01299,Regular,25-34
C01300,Regular,45-54
C01301,New,35-44
C01302,Loyal,35-44
C01303,New,55+
C01304,Regular,25-34
C01305,Regular,35-44
C01306,Loyal,25-34
C01307,Regular,25-34
C01308,Loyal,18-24
C01309,Regular,45-54
C01310,Loyal,35-44
C01311,New,45-54
C01312,Loyal,25-34
C01313,Regular,25-34
C01314,Loyal,25-34
C01315,Regular,25-34
C01316,Regular,55+
C01317,Regular,18-24
C01318,Regular,55+
C01319,New,55+
C01320,New,55+
C01321,New,25-34
C01322,New,55+
C01323,Loyal,25-34
C01324,New,18-24
C01325,Loyal,25-34
C01326,Regular,55+
C01327,New,18-24
C01328,Regular,25-34
C01329,Regular,18-24
C01330,Regular,25-34
C01331,Regular,18-24
C01332,Regular,45-54
C01333,New,35-44
C01334,Loyal,45-54
C01335,Loyal,35-44
C01336,Regular,55+
C01337,New,25-34
C01338,Regular,35-44
C01339,New,25-34
C01340,New,25-34
C01341,New,45-54
C01342,Regular,35-44
C01343,Loyal,45-54
C01344,Regular,35-44
C01345,Regular,18-24
C01346,Regular,35-44
C01347,Regular,18-24
C01348,Regular,35-44
C01349,Loyal,35-44
C01350,New,55+
C01351,Loyal,18-24
C01352,Regular,18-24
C01353,Regular,18-24
C01354,Regular,25-34
C01355,Regular,45-54
C01356,Loyal,45-54
C01357,Loyal,35-44
C01358,Regular,45-54
C01359,New,25-34
C01360,Regular,18-24
C01361,Loyal,18-24
C01362,New,45-54
C01363,Regular,35-44
C01364,Regular,35-44
C01365,Regular,25-34
C01366,New,25-34
C01367,Regular,55+
C01368,Loyal,18-24
C01369,New,35-44
C01370,New,25-34
C01371,Loyal,18-24
C01372,New,35-44
C01373,Loyal,25-34
C01374,Regular,35-44
C01375,New,35-44
C01376,Loyal,25-34
C01377,Regular,35-44
C01378,Regular,35-44
C01379,Regular,25-34
C01380,Regular,35-44
C01381,New,35-44
C01382,Regular,18-24
C01383,Loyal,45-54
C01384,New,25-34
C01385,Regular,45-54
C01386,Regular,45-54
C01387,Regular,25-34
C01388,New,25-34
C01389,Loyal,25-34
C01390,Regular,25-34
C01391,New,45-54
C01392,New,35-44
C01393,New,18-24
C01394,Regular,35-44
C01395,Regular,55+
C01396,Loyal,35-44
C01397,Regular,35-44
C01398,New,35-44
C01399,Regular,25-34
C01400,Regular,25-34
C01401,New,35-44
C01402,New,25-34
C01403,New,25-34
C01404,Regular,35-44
C01405,Regular,35-44
C01406,Regular,25-34
C01407,Loyal,18-24
C01408,Loyal,25-34
C01409,Regular,25-34
C01410,Loyal,25-34
C01411,New,25-34
C01412,New,18-24
C01413,New,25-34
C01414,New,25-34
C01415,Regular,25-34
C01416,Loyal,25-34
C01417,New,25-34
C01418,New,45-54
C01419,Regular,18-24
C01420,Loyal,35-44
C01421,New,45-54
C01422,Regular,25-34
C01423,New,45-54
C01424,New,18-24
C01425,Loyal,25-34
C01426,Loyal,25-34
C01427,New,18-24
C01428,Loyal,25-34
C01429,Regular,25-34
C01430,Loyal,35-44
C01431,Regular,55+
C01432,Regular,18-24
C01433,Regular,25-34
C01434,Regular,25-34
C01435,New,25-34
C01436,New,35-44
C01437,New,25-34
C01438,Regular,18-24
C01439,New,35-44
C01440,Regular,45-54
C01441,Loyal,25-34
C01442,New,35-44
C01443,Regular,18-24
C01444,Regular,25-34
C01445,Loyal,25-34
C01446,New,25-34
C01447,Regular,45-54
C01448,Loyal,25-34
C01449,Loyal,18-24
C01450,Regular,25-34
C01451,Regular,25-34
C01452,Regular,35-44
C01453,Loyal,25-34
C01454,Regular,25-34
C01455,New,25-34
C01456,Loyal,25-34
C01457,Regular,18-24
C01458,Regular,18-24
C01459,New,25-34
C01460,Regular,18-24
C01461,Regular,25-34
C01462,Regular,35-44
C01463,New,35-44
C01464,Regular,35-44
C01465,Loyal,45-54
C01466,New,25-34
C01467,Loyal,45-54
C01468,Regular,25-34
C01469,Loyal,25-34
C01470,Regular,25-34
C01471,Regular,18-24
C01472,Regular,55+
C01473,Loyal,18-24
C01474,Regular,25-34
C01475,Regular,25-34
C01476,Regular,18-24
C01477,Loyal,18-24
C01478,Regular,18-24
C01479,Regular,25-34
C01480,Regular,45-54
C01481,Loyal,25-34
C01482,New,18-24
C01483,Regular,35-44
C01484,New,55+
C01485,Regular,25-34
C01486,Regular,25-34
C01487,Regular,55+
C01488,Regular,18-24
C01489,Regular,25-34
C01490,Regular,25-34
C01491,New,55+
C01492,Regular,55+
C01493,New,45-54
C01494,New,25-34
C01495,Regular,25-34
C01496,Regular,25-34
C01497,Regular,45-54
C01498,Regular,45-54
C01499,Regular,25-34
C01500,Loyal,35-44
C01501,Regular,18-24
C01502,Regular,25-34
C01503,New,35-44
C01504,Regular,25-34
C01505,Regular,25-34
C01506,Regular,18-24
C01507,Regular,45-54
C01508,Regular,45-54
C01509,Regular,55+
C01510,Regular,35-44
C01511,Loyal,25-34
C01512,Regular,25-34
C01513,Loyal,55+
C01514,New,35-44
C01515,New,35-44
C01516,New,35-44
C01517,Regular,45-54
C01518,Loyal,18-24
C01519,New,25-34
C01520,Loyal,35-44
C01521,New,45-54
C01522,Loyal,35-44
C01523,Regular,25-34
C01524,New,25-34
C01525,Regular,35-44
C01526,New,35-44
C01527,New,35-44
C01528,New,25-34
C01529,Loyal,45-54
C01530,Regular,25-34
C01531,New,35-44
C01532,Regular,25-34
C01533,Regular,25-34
C01534,New,45-54
C01535,Regular,18-24
C01536,New,25-34
C01537,New,25-34
C01538,Regular,35-44
C01539,New,25-34
C01540,Regular,25-34
C01541,Regular,45-54
C01542,New,25-34
C01543,Regular,18-24
C01544,New,18-24
C01545,Loyal,55+
C01546,Regular,18-24
C01547,Loyal,35-44
C01548,Regular,25-34
C01549,New,45-54
C01550,Regular,35-44
C01551,Loyal,35-44
C01552,Regular,18-24
C01553,Loyal,45-54
C01554,Loyal,25-34
C01555,New,55+
C01556,New,25-34
C01557,Regular,35-44
C01558,Regular,18-24
C01559,Loyal,35-44
C01560,Loyal,25-34
C01561,Regular,25-34
C01562,New,18-24
C01563,Regular,18-24
C01564,New,18-24
C01565,Loyal,25-34
C01566,Regular,45-54
C01567,Regular,25-34
C01568,New,35-44
C01569,Regular,18-24
C01570,Regular,35-44
C01571,Regular,25-34
C01572,New,55+
C01573,Regular,45-54
C01574,Loyal,25-34
C01575,New,35-44
C01576,New,18-24
C01577,New,25-34
C01578,Regular,18-24
C01579,Regular,25-34
C01580,Regular,25-34
C01581,New,35-44
C01582,Regular,25-34
C01583,Regular,35-44
C01584,Regular,25-34
C01585,Loyal,18-24
C01586,New,35-44
C01587,Regular,45-54
C01588,Regular,45-54
C01589,Regular,25-34
C01590,Regular,35-44
C01591,Regular,35-44
C01592,Loyal,18-24
C01593,New,18-24
C01594,New,18-24
C01595,Regular,25-34
C01596,Regular,25-34
C01597,New,55+
C01598,New,25-34
C01599,New,35-44
C01600,Loyal,35-44
C01601,New,25-34
C01602,Regular,18-24
C01603,New,25-34
C01604,Regular,35-44
C01605,New,55+
C01606,Regular,25-34
C01607,New,45-54
C01608,Loyal,25-34
C01609,New,35-44
C01610,Regular,35-44
C01611,Loyal,18-24
C01612,Regular,18-24
C01613,Regular,18-24
C01614,Regular,25-34
C01615,Regular,35-44
C01616,Regular,18-24
C01617,Loyal,35-44
C01618,Regular,25-34
C01619,Regular,35-44
C01620,Regular,35-44
C01621,Regular,35-44
C01622,New,25-34
C01623,Regular,25-34
C01624,Loyal,45-54
C01625,New,18-24
C01626,Regular,25-34
C01627,New,18-24
C01628,Regular,35-44
C01629,New,35-44
C01630,Regular,35-44
C01631,Regular,25-34
C01632,Regular,18-24
C01633,Regular,45-54
C01634,Regular,25-34
C01635,Loyal,25-34
C01636,New,35-44
C01637,Regular,18-24
C01638,New,18-24
C01639,Loyal,25-34
C01640,Loyal,25-34
C01641,Regular,25-34
C01642,Loyal,45-54
C01643,Regular,25-34
C01644,Regular,25-34
C01645,New,35-44
C01646,Regular,55+
C01647,New,18-24
C01648,Loyal,45-54
C01649,Regular,35-44
C01650,Regular,18-24
C01651,New,25-34
C01652,New,25-34
C01653,New,35-44
C01654,Regular,25-34
C01655,New,25-34
C01656,Loyal,35-44
C01657,Regular,25-34
C01658,New,45-54
C01659,Regular,45-54
C01660,Regular,25-34
C01661,Regular,55+
C01662,Regular,18-24
C01663,Loyal,18-24
C01664,Regular,25-34
C01665,Loyal,35-44
C01666,Loyal,35-44
C01667,New,25-34
C01668,Loyal,18-24
C01669,New,18-24
C01670,Loyal,45-54
C01671,Regular,45-54
C01672,Loyal,35-44
C01673,Loyal,35-44
C01674,Loyal,35-44
C01675,Regular,25-34
C01676,New,25-34
C01677,New,35-44
C01678,Regular,25-34
C01679,New,18-24
C01680,Regular,55+
C01681,Regular,45-54
C01682,Loyal,25-34
C01683,Regular,35-44
C01684,Loyal,45-54
C01685,New,18-24
C01686,Loyal,25-34
C01687,Loyal,25-34
C01688,Regular,25-34
C01689,Regular,45-54
C01690,Regular,25-34
C01691,New,18-24
C01692,Regular,18-24
C01693,Regular,18-24
C01694,New,25-34
C01695,Regular,35-44
C01696,New,25-34
C01697,New,35-44
C01698,New,35-44
C01699,Loyal,25-34
C01700,Regular,35-44
C01701,Loyal,35-44
C01702,Regular,25-34
C01703,New,25-34
C01704,Regular,35-44
C01705,Regular,55+
C01706,New,25-34
C01707,Regular,25-34
C01708,New,25-34
C01709,Regular,18-24
C01710,Regular,25-34
C01711,New,25-34
C01712,New,18-24
C01713,Regular,25-34
C01714,Regular,18-24
C01715,New,25-34
C01716,Loyal,18-24
C01717,New,18-24
C01718,Regular,45-54
C01719,Loyal,45-54
C01720,New,25-34
C01721,New,25-34
C01722,New,25-34
C01723,New,25-34
C01724,New,25-34
C01725,Regular,25-34
C01726,New,35-44
C01727,Regular,18-24
C01728,Loyal,18-24
C01729,Loyal,35-44
C01730,Regular,35-44
C01731,New,25-34
C01732,Regular,25-34
C01733,Regular,25-34
C01734,Regular,25-34
C01735,New,25-34
C01736,Loyal,25-34
C01737,Regular,25-34
C01738,New,35-44
C01739,Regular,35-44
C01740,Regular,25-34
C01741,Loyal,25-34
C01742,Regular,25-34
C01743,Regular,25-34
C01744,New,25-34
C01745,Regular,45-54
C01746,Regular,35-44
C01747,New,45-54
C01748,New,35-44
C01749,Regular,55+
C01750,New,35-44
C01751,Regular,55+
C01752,New,18-24
C01753,New,18-24
C01754,New,25-34
C01755,Loyal,55+
C01756,Loyal,25-34
C01757,Loyal,25-34
C01758,Regular,25-34
C01759,New,35-44
C01760,Regular,25-34
C01761,Regular,35-44
C01762,Loyal,55+
C01763,New,45-54
C01764,Regular,25-34
C01765,New,25-34
C01766,Regular,25-34
C01767,Regular,25-34
C01768,Regular,18-24
C01769,Regular,35-44
C01770,Regular,25-34
C01771,Regular,45-54
C01772,Regular,45-54
C01773,Loyal,18-24
C01774,Loyal,55+
C01775,Regular,35-44
C01776,New,25-34
C01777,Regular,25-34
C01778,Regular,25-34
C01779,New,25-34
C01780,Loyal,35-44
C01781,New,18-24
C01782,Loyal,35-44
C01783,Regular,25-34
C01784,Regular,18-24
C01785,Regular,25-34
C01786,Loyal,25-34
C01787,Regular,25-34
C01788,Regular,18-24
C01789,New,45-54
C01790,Regular,35-44
C01791,New,18-24
C01792,Regular,25-34
C01793,Regular,25-34
C01794,Regular,18-24
C01795,New,35-44
C01796,New,45-54
C01797,Regular,35-44
C01798,New,25-34
C01799,New,45-54
C01800,New,25-34
C01801,Loyal,55+
C01802,Regular,18-24
C01803,Regular,25-34
C01804,New,35-44
C01805,Regular,25-34
C01806,Regular,35-44
C01807,Regular,35-44
C01808,New,18-24
C01809,New,35-44
C01810,New,25-34
C01811,Regular,18-24
C01812,Regular,55+
C01813,New,45-54
C01814,New,25-34
C01815,New,25-34
C01816,Loyal,25-34
C01817,New,35-44
C01818,Regular,55+
C01819,Regular,25-34
C01820,Regular,45-54
C01821,New,25-34
C01822,New,25-34
C01823,Regular,55+
C01824,Regular,25-34
C01825,Regular,25-34
C01826,Regular,35-44
C01827,New,25-34
C01828,Loyal,25-34
C01829,Regular,55+
C01830,New,35-44
C01831,Loyal,45-54
C01832,Regular,25-34
C01833,Regular,25-34
C01834,Regular,55+
C01835,Loyal,25-34
C01836,Regular,18-24
C01837,New,25-34
C01838,Regular,25-34
C01839,Loyal,18-24
C01840,New,45-54
C01841,Regular,55+
C01842,Regular,25-34
C01843,Regular,35-44
C01844,Regular,45-54
C01845,Loyal,35-44
C01846,New,18-24
C01847,New,18-24
C01848,New,18-24
C01849,Loyal,18-24
C01850,Regular,25-34
C01851,New,25-34
C01852,Loyal,25-34
C01853,Loyal,18-24
C01854,Loyal,25-34
C01855,Loyal,25-34
C01856,New,35-44
C01857,Regular,18-24
C01858,Regular,45-54
C01859,Loyal,55+
C01860,Regular,35-44
C01861,Regular,35-44
C01862,Regular,55+
C01863,New,25-34
C01864,Regular,55+
C01865,Loyal,35-44
C01866,Loyal,35-44
C01867,New,25-34
C01868,New,25-34
C01869,New,35-44
C01870,Regular,35-44
C01871,Loyal,35-44
C01872,New,18-24
C01873,Regular,25-34
C01874,Loyal,25-34
C01875,Regular,25-34
C01876,Regular,18-24
C01877,Regular,18-24
C01878,Regular,25-34
C01879,New,25-34
C01880,Regular,18-24
C01881,Regular,55+
C01882,Loyal,35-44
C01883,Regular,35-44
C01884,Regular,18-24
C01885,New,35-44
C01886,Regular,25-34
C01887,New,55+
C01888,New,35-44
C01889,Regular,25-34
C01890,Loyal,45-54
C01891,New,18-24
C01892,Regular,18-24
C01893,Loyal,35-44
C01894,New,18-24
C01895,Regular,18-24
C01896,Regular,35-44
C01897,Regular,25-34
C01898,New,35-44
C01899,Regular,45-54
C01900,Regular,25-34
C01901,Regular,25-34
C01902,New,18-24
C01903,Regular,18-24
C01904,New,18-24
C01905,Regular,18-24
C01906,New,25-34
C01907,Loyal,25-34
C01908,Regular,35-44
C01909,Regular,45-54
C01910,New,35-44
C01911,New,25-34
C01912,Loyal,18-24
C01913,Loyal,35-44
C01914,Regular,25-34
C01915,Regular,18-24
C01916,Regular,45-54
C01917,Loyal,25-34
C01918,Regular,25-34
C01919,Regular,45-54
C01920,Regular,45-54
C01921,Regular,25-34
C01922,New,25-34
C01923,Regular,25-34
C01924,Regular,35-44
C01925,Regular,18-24
C01926,New,35-44
C01927,Regular,55+
C01928,Regular,25-34
C01929,Regular,45-54
C01930,New,55+
C01931,Regular,25-34
C01932,Regular,35-44
C01933,Regular,25-34
C01934,Regular,35-44
C01935,Regular,35-44
C01936,Loyal,25-34
C01937,New,35-44
C01938,Loyal,45-54
C01939,Regular,25-34
C01940,New,18-24
C01941,New,18-24
C01942,Regular,25-34
C01943,Regular,55+
C01944,Regular,45-54
C01945,Regular,25-34
C01946,Regular,25-34
C01947,Regular,25-34
C01948,New,18-24
C01949,Regular,25-34
C01950,Regular,25-34
C01951,New,25-34
C01952,New,55+
C01953,Regular,35-44
C01954,Regular,35-44
C01955,Loyal,18-24
C01956,Loyal,55+
C01957,Regular,35-44
C01958,Regular,45-54
C01959,Regular,25-34
C01960,Regular,25-34
C01961,New,25-34
C01962,Regular,18-24
C01963,Loyal,35-44
C01964,Regular,45-54
C01965,Regular,18-24
C01966,Regular,18-24
C01967,New,35-44
C01968,Regular,25-34
C01969,Regular,35-44
C01970,New,35-44
C01971,New,25-34
C01972,Loyal,45-54
C01973,New,25-34
C01974,Regular,45-54
C01975,New,35-44
C01976,Loyal,45-54
C01977,New,18-24
C01978,Regular,25-34
C01979,Loyal,18-24
C01980,Loyal,25-34
C01981,New,45-54
C01982,Loyal,25-34
C01983,Regular,45-54
C01984,Regular,25-34
C01985,New,25-34
C01986,New,45-54
C01987,Regular,25-34
C01988,Regular,35-44
C01989,Regular,25-34
C01990,Regular,55+
C01991,Regular,25-34
C01992,New,35-44
C01993,Regular,18-24
C01994,New,25-34
C01995,Regular,45-54
C01996,Regular,45-54
C01997,Loyal,18-24
C01998,New,25-34
C01999,New,25-34
C02000,New,18-24
C02001,New,35-44
C02002,New,18-24
C02003,Loyal,25-34
C02004,New,35-44
C02005,New,25-34
C02006,Regular,35-44
C02007,Regular,55+
C02008,Regular,18-24
C02009,New,35-44
C02010,Regular,25-34
C02011,New,25-34
C02012,New,18-24
C02013,Loyal,18-24
C02014,New,25-34
C02015,Regular,25-34
C02016,Regular,45-54
C02017,Regular,35-44
C02018,Loyal,55+
C02019,New,35-44
C02020,Regular,25-34
C02021,Loyal,25-34
C02022,Regular,25-34
C02023,Loyal,25-34
C02024,New,35-44
C02025,Regular,25-34
C02026,New,25-34
C02027,Regular,18-24
C02028,Loyal,18-24
C02029,New,25-34
C02030,Regular,18-24
C02031,New,35-44
C02032,Regular,18-24
C02033,Regular,35-44
C02034,Loyal,25-34
C02035,Regular,18-24
C02036,Regular,45-54
C02037,New,25-34
C02038,New,25-34
C02039,New,45-54
C02040,New,18-24
C02041,Loyal,25-34
C02042,Regular,35-44
C02043,Regular,35-44
C02044,New,25-34
C02045,Loyal,18-24
C02046,Regular,45-54
C02047,New,25-34
C02048,Regular,18-24
C02049,Regular,25-34
C02050,New,45-54
C02051,Regular,18-24
C02052,Regular,35-44
C02053,New,25-34
C02054,Loyal,25-34
C02055,Loyal,35-44
C02056,Regular,55+
C02057,Regular,25-34
C02058,Regular,18-24
C02059,Regular,45-54
C02060,Regular,35-44
C02061,New,25-34
C02062,Regular,25-34
C02063,Loyal,35-44
C02064,Regular,35-44
C02065,New,45-54
C02066,Regular,25-34
C02067,New,25-34
C02068,New,35-44
C02069,New,25-34
C02070,Regular,35-44
C02071,Regular,25-34
C02072,Regular,18-24
C02073,New,25-34
C02074,Loyal,35-44
C02075,Loyal,35-44
C02076,Loyal,25-34
C02077,New,18-24
C02078,Regular,25-34
C02079,Loyal,35-44
C02080,Regular,25-34
C02081,New,35-44
C02082,New,25-34
C02083,Regular,25-34
C02084,Loyal,35-44
C02085,Regular,18-24
C02086,Regular,25-34
C02087,New,25-34
C02088,Regular,18-24
C02089,Loyal,25-34
C02090,Regular,25-34
C02091,Regular,35-44
C02092,Loyal,35-44
C02093,New,35-44
C02094,Regular,25-34
C02095,New,35-44
C02096,Regular,25-34
C02097,Regular,25-34
C02098,Regular,35-44
C02099,Regular,55+
C02100,Regular,18-24
C02101,Loyal,45-54
C02102,Regular,18-24
C02103,New,25-34
C02104,Regular,25-34
C02105,Regular,35-44
C02106,New,18-24
C02107,Loyal,45-54
C02108,Loyal,45-54
C02109,New,35-44
C02110,Loyal,25-34
C02111,New,55+
C02112,New,45-54
C02113,New,25-34
C02114,Loyal,35-44
C02115,Regular,25-34
C02116,New,35-44
C02117,Regular,25-34
C02118,Regular,25-34
C02119,New,18-24
C02120,Loyal,25-34
C02121,Loyal,35-44
C02122,Regular,55+
C02123,Loyal,55+
C02124,Regular,25-34
C02125,Loyal,35-44
C02126,Regular,18-24
C02127,Regular,35-44
C02128,New,18-24
C02129,Loyal,25-34
C02130,Regular,35-44
C02131,New,25-34
C02132,New,18-24
C02133,Regular,45-54
C02134,Regular,25-34
C02135,Regular,18-24
C02136,Loyal,18-24
C02137,New,25-34
C02138,Regular,18-24
C02139,New,35-44
C02140,Loyal,25-34
C02141,Loyal,45-54
C02142,Regular,18-24
C02143,Regular,25-34
C02144,New,35-44
C02145,Regular,35-44
C02146,Loyal,35-44
C02147,Regular,45-54
C02148,Regular,25-34
C02149,Regular,25-34
C02150,Loyal,45-54
C02151,Regular,18-24
C02152,New,18-24
C02153,Regular,25-34
C02154,Loyal,35-44
C02155,New,25-34
C02156,New,18-24
C02157,New,25-34
C02158,Regular,35-44
C02159,Regular,25-34
C02160,Regular,25-34
C02161,Regular,35-44
C02162,Regular,55+
C02163,Regular,35-44
C02164,Loyal,35-44
C02165,Regular,25-34
C02166,Loyal,25-34
C02167,Regular,25-34
C02168,New,45-54
C02169,Regular,25-34
C02170,Regular,45-54
C02171,Regular,55+
C02172,New,18-24
C02173,New,18-24
C02174,Loyal,18-24
C02175,New,25-34
C02176,Loyal,18-24
C02177,New,45-54
C02178,Regular,18-24
C02179,Regular,25-34
C02180,Regular,18-24
C02181,New,55+
C02182,New,35-44
C02183,New,45-54
C02184,New,55+
C02185,Regular,25-34
C02186,Loyal,25-34
C02187,Loyal,18-24
C02188,Regular,25-34
C02189,Regular,35-44
C02190,Regular,18-24
C02191,New,18-24
C02192,Loyal,35-44
C02193,Regular,35-44
C02194,Regular,35-44
C02195,New,25-34
C02196,Regular,45-54
C02197,Regular,25-34
C02198,Loyal,18-24
C02199,Regular,35-44
C02200,Regular,55+
C02201,Loyal,18-24
C02202,New,25-34
C02203,Regular,25-34
C02204,New,18-24
C02205,Regular,45-54
C02206,Loyal,25-34
C02207,New,35-44
C02208,Loyal,35-44
C02209,New,35-44
C02210,Loyal,18-24
C02211,Regular,25-34
C02212,Loyal,18-24
C02213,New,25-34
C02214,Loyal,25-34
C02215,Regular,45-54
C02216,New,25-34
C02217,Loyal,35-44
C02218,New,25-34
C02219,Loyal,35-44
C02220,New,55+
C02221,Regular,25-34
C02222,Regular,45-54
C02223,New,35-44
C02224,New,45-54
C02225,New,35-44
C02226,Regular,25-34
C02227,New,25-34
C02228,Regular,18-24
C02229,New,25-34
C02230,New,55+
C02231,Regular,35-44
C02232,New,25-34
C02233,Loyal,45-54
C02234,Loyal,35-44
C02235,Regular,25-34
C02236,Regular,18-24
C02237,Loyal,18-24
C02238,New,45-54
C02239,New,45-54
C02240,New,25-34
C02241,Regular,25-34
C02242,New,35-44
C02243,Regular,55+
C02244,Loyal,35-44
C02245,Loyal,35-44
C02246,Regular,25-34
C02247,New,25-34
C02248,Loyal,25-34
C02249,Regular,45-54
C02250,New,25-34
C02251,New,45-54
C02252,Loyal,25-34
C02253,Regular,45-54
C02254,Loyal,25-34
C02255,Loyal,25-34
C02256,Regular,35-44
C02257,Regular,18-24
C02258,Regular,55+
C02259,New,25-34
C02260,Regular,25-34
C02261,Regular,45-54
C02262,Regular,45-54
C02263,Loyal,25-34
C02264,Regular,45-54
C02265,Regular,18-24
C02266,Regular,18-24
C02267,Regular,35-44
C02268,Regular,25-34
C02269,New,25-34
C02270,Regular,25-34
C02271,New,25-34
C02272,Regular,45-54
C02273,Regular,35-44
C02274,Regular,55+
C02275,Loyal,35-44
C02276,Regular,25-34
C02277,Regular,25-34
C02278,Regular,25-34
C02279,Regular,45-54
C02280,New,18-24
C02281,New,25-34
C02282,Regular,45-54
C02283,Regular,35-44
C02284,New,25-34
C02285,New,25-34
C02286,New,45-54
C02287,Loyal,45-54
C02288,Regular,25-34
C02289,Regular,25-34
C02290,New,45-54
C02291,Regular,35-44
C02292,New,45-54
C02293,New,25-34
C02294,Regular,45-54
C02295,New,25-34
C02296,New,18-24
C02297,New,35-44
C02298,New,25-34
C02299,New,45-54
C02300,Regular,18-24
C02301,Loyal,45-54
C02302,Regular,25-34
C02303,Regular,35-44
C02304,New,18-24
C02305,Loyal,35-44
C02306,Regular,35-44
C02307,New,25-34
C02308,Regular,25-34
C02309,New,25-34
C02310,Regular,45-54
C02311,Regular,25-34
C02312,Loyal,25-34
C02313,Regular,25-34
C02314,Regular,55+
C02315,Loyal,25-34
C02316,New,18-24
C02317,New,35-44
C02318,Regular,35-44
C02319,Regular,18-24
C02320,Regular,55+
C02321,Loyal,35-44
C02322,Regular,25-34
C02323,Regular,25-34
C02324,New,45-54
C02325,Loyal,25-34
C02326,Loyal,25-34
C02327,Loyal,18-24
C02328,New,35-44
C02329,Regular,35-44
C02330,New,35-44
C02331,New,25-34
C02332,New,35-44
C02333,Regular,35-44
C02334,Regular,25-34
C02335,New,45-54
C02336,Regular,25-34
C02337,Regular,35-44
C02338,Regular,18-24
C02339,New,25-34
C02340,Regular,55+
C02341,Regular,55+
C02342,New,25-34
C02343,New,25-34
C02344,Regular,18-24
C02345,Loyal,45-54
C02346,Regular,25-34
C02347,Regular,25-34
C02348,Regular,18-24
