Order_ID,Order_Date,Order_Time,Customer_ID,Location_ID,Pizza_ID,Quantity,Unit_Price,Discount_Applied,Discount_Amount,Net_Sales,Order_Type,Payment_Method,Year,Month,Month_Name,Day_Name,Hour
O000088,2024-01-06,19:15:00,C05013,L002,P019,1,279.0,No,0.0,279.0,Delivery,Credit Card,2024,1,Jan,Saturday,19
O000089,2024-05-16,15:00:00,C05583,L002,P026,1,339.0,No,0.0,339.0,Takeaway,UPI,2024,5,May,Thursday,15
O000090,2024-12-19,21:30:00,C11059,L005,P012,1,439.0,No,0.0,439.0,Dine-in,Debit Card,2024,12,Dec,Thursday,21
O000090,2024-12-19,21:00:00,C11059,L005,P010,2,239.0,No,0.0,478.0,Dine-in,Debit Card,2024,12,Dec,Thursday,21
O000091,2024-09-18,18:30:00,C01758,L001,P029,1,349.0,No,0.0,349.0,Takeaway,UPI,2024,9,Sep,Wednesday,18
O000091,2024-09-18,18:00:00,C01758,L001,P002,1,299.0,No,0.0,299.0,Takeaway,UPI,2024,9,Sep,Wednesday,18
O000092,2024-11-14,15:45:00,C01336,L006,P012,1,439.0,Yes,21.95,417.05,Takeaway,Credit Card,2024,11,Nov,Thursday,15
O000092,2024-11-14,15:00:00,C01336,L006,P007,1,229.0,Yes,22.9,206.1,Takeaway,Credit Card,2024,11,Nov,Thursday,15
O000092,2024-11-14,15:00:00,C01336,L006,P018,1,419.0,Yes,20.95,398.05,Takeaway,Credit Card,2024,11,Nov,Thursday,15
O000092,2024-11-14,15:30:00,C01336,L006,P020,2,379.0,Yes,113.7,644.3,Takeaway,Credit Card,2024,11,Nov,Thursday,15
O000093,2024-02-24,21:45:00,C05481,L002,P008,1,329.0,No,0.0,329.0,Delivery,UPI,2024,2,Feb,Saturday,21
O000093,2024-02-24,21:45:00,C05481,L002,P018,2,419.0,No,0.0,838.0,Delivery,UPI,2024,2,Feb,Saturday,21
O000094,2024-01-28,14:00:00,C17736,L006,P007,1,229.0,Yes,22.9,206.1,Delivery,UPI,2024,1,Jan,Sunday,14
O000095,2024-01-05,23:45:00,C00083,L001,P009,1,429.0,No,0.0,429.0,Takeaway,UPI,2024,1,Jan,Friday,23
O000095,2024-01-05,23:15:00,C00083,L001,P027,2,439.0,No,0.0,878.0,Takeaway,UPI,2024,1,Jan,Friday,23
O000096,2024-12-17,18:30:00,C13147,L002,P027,2,439.0,Yes,87.8,790.2,Takeaway,Credit Card,2024,12,Dec,Tuesday,18
O000096,2024-12-17,18:00:00,C13147,L002,P009,1,429.0,Yes,21.45,407.55,Takeaway,Credit Card,2024,12,Dec,Tuesday,18
O000096,2024-12-17,18:30:00,C13147,L002,P003,1,399.0,Yes,39.9,359.1,Takeaway,Credit Card,2024,12,Dec,Tuesday,18
O000096,2024-12-17,18:45:00,C13147,L002,P018,1,419.0,Yes,62.85,356.15,Takeaway,Credit Card,2024,12,Dec,Tuesday,18
O000097,2024-04-23,20:15:00,C13701,L005,P014,1,369.0,No,0.0,369.0,Delivery,Debit Card,2024,4,Apr,Tuesday,20
O000098,2024-06-23,18:15:00,C12781,L007,P012,1,439.0,No,0.0,439.0,Delivery,Credit Card,2024,6,Jun,Sunday,18
O000099,2024-05-29,15:00:00,C12762,L006,P002,1,299.0,Yes,29.9,269.1,Takeaway,UPI,2024,5,May,Wednesday,15
O000099,2024-05-29,15:00:00,C12762,L006,P028,1,249.0,Yes,12.45,236.55,Takeaway,UPI,2024,5,May,Wednesday,15
O000099,2024-05-29,15:15:00,C12762,L006,P022,1,259.0,Yes,51.8,207.2,Takeaway,UPI,2024,5,May,Wednesday,15
O000100,2024-10-03,21:00:00,C02702,L003,P001,1,199.0,No,0.0,199.0,Takeaway,Credit Card,2024,10,Oct,Thursday,21
O000101,2024-04-27,16:30:00,C03260,L006,P004,2,249.0,No,0.0,498.0,Dine-in,Wallet,2024,4,Apr,Saturday,16
O000101,2024-04-27,16:15:00,C03260,L006,P032,2,389.0,No,0.0,778.0,Dine-in,Wallet,2024,4,Apr,Saturday,16
O000101,2024-04-27,16:15:00,C03260,L006,P015,1,469.0,No,0.0,469.0,Dine-in,Wallet,2024,4,Apr,Saturday,16
O000101,2024-04-27,16:00:00,C03260,L006,P013,1,269.0,No,0.0,269.0,Dine-in,Wallet,2024,4,Apr,Saturday,16
O000102,2024-07-21,20:30:00,C15666,L002,P020,2,379.0,No,0.0,758.0,Takeaway,Cash,2024,7,Jul,Sunday,20
O000102,2024-07-21,20:45:00,C15666,L002,P004,1,249.0,No,0.0,249.0,Takeaway,Cash,2024,7,Jul,Sunday,20
O000103,2024-12-30,16:30:00,C03135,L013,P016,1,219.0,No,0.0,219.0,Delivery,Credit Card,2024,12,Dec,Monday,16
O000103,2024-12-30,16:45:00,C03135,L013,P006,1,449.0,No,0.0,449.0,Delivery,Credit Card,2024,12,Dec,Monday,16
O000103,2024-12-30,16:45:00,C03135,L013,P031,1,289.0,No,0.0,289.0,Delivery,Credit Card,2024,12,Dec,Monday,16
O000104,2024-06-17,16:00:00,C17321,L002,P025,2,239.0,No,0.0,478.0,Takeaway,Cash,2024,6,Jun,Monday,16
O000105,2024-07-27,18:45:00,C07019,L006,P030,1,449.0,Yes,67.35,381.65,Takeaway,Credit Card,2024,7,Jul,Saturday,18
O000106,2024-07-09,21:00:00,C04678,L004,P002,2,299.0,Yes,59.8,538.2,Delivery,UPI,2024,7,Jul,Tuesday,21
O000107,2024-10-27,20:30:00,C09437,L003,P023,2,359.0,No,0.0,718.0,Delivery,Cash,2024,10,Oct,Sunday,20
O000107,2024-10-27,20:30:00,C09437,L003,P011,1,339.0,No,0.0,339.0,Delivery,Cash,2024,10,Oct,Sunday,20
O000107,2024-10-27,20:15:00,C09437,L003,P012,1,439.0,No,0.0,439.0,Delivery,Cash,2024,10,Oct,Sunday,20
O000107,2024-10-27,20:45:00,C09437,L003,P025,1,239.0,No,0.0,239.0,Delivery,Cash,2024,10,Oct,Sunday,20
O000108,2024-04-11,13:30:00,C14213,L005,P032,1,389.0,No,0.0,389.0,Takeaway,UPI,2024,4,Apr,Thursday,13
O000109,2024-03-05,20:30:00,C10863,L001,P019,1,279.0,No,0.0,279.0,Dine-in,UPI,2024,3,Mar,Tuesday,20
O000109,2024-03-05,20:15:00,C10863,L001,P004,1,249.0,No,0.0,249.0,Dine-in,UPI,2024,3,Mar,Tuesday,20
O000110,2024-10-11,19:45:00,C13858,L004,P014,2,369.0,No,0.0,738.0,Delivery,UPI,2024,10,Oct,Friday,19
O000111,2024-06-06,20:30:00,C13583,L011,P020,1,379.0,No,0.0,379.0,Delivery,UPI,2024,6,Jun,Thursday,20
O000111,2024-06-06,20:15:00,C13583,L011,P018,1,419.0,No,0.0,419.0,Delivery,UPI,2024,6,Jun,Thursday,20
O000111,2024-06-06,20:45:00,C13583,L011,P033,1,489.0,No,0.0,489.0,Delivery,UPI,2024,6,Jun,Thursday,20
O000112,2024-12-03,17:45:00,C16506,L002,P003,1,399.0,Yes,39.9,359.1,Dine-in,UPI,2024,12,Dec,Tuesday,17
O000113,2024-08-31,19:45:00,C16009,L005,P033,1,489.0,No,0.0,489.0,Delivery,Wallet,2024,8,Aug,Saturday,19
O000114,2024-08-01,17:00:00,C10721,L009,P019,1,279.0,No,0.0,279.0,Delivery,UPI,2024,8,Aug,Thursday,17
O000115,2024-01-27,13:00:00,C04709,L009,P010,1,239.0,No,0.0,239.0,Delivery,Cash,2024,1,Jan,Saturday,13
O000116,2024-10-03,21:15:00,C00395,L002,P032,1,389.0,Yes,19.45,369.55,Delivery,Wallet,2024,10,Oct,Thursday,21
O000117,2024-09-16,20:15:00,C13610,L008,P031,2,289.0,Yes,28.9,549.1,Takeaway,Credit Card,2024,9,Sep,Monday,20
O000118,2024-08-30,20:30:00,C07654,L008,P022,1,259.0,No,0.0,259.0,Delivery,Credit Card,2024,8,Aug,Friday,20
O000118,2024-08-30,20:00:00,C07654,L008,P016,1,219.0,No,0.0,219.0,Delivery,Credit Card,2024,8,Aug,Friday,20
O000118,2024-08-30,20:00:00,C07654,L008,P029,1,349.0,No,0.0,349.0,Delivery,Credit Card,2024,8,Aug,Friday,20
O000119,2024-04-11,15:45:00,C00506,L005,P006,1,449.0,No,0.0,449.0,Delivery,UPI,2024,4,Apr,Thursday,15
O000120,2024-12-14,20:15:00,C11422,L004,P019,1,279.0,No,0.0,279.0,Dine-in,Debit Card,2024,12,Dec,Saturday,20
O000120,2024-12-14,20:15:00,C11422,L004,P006,1,449.0,No,0.0,449.0,Dine-in,Debit Card,2024,12,Dec,Saturday,20
O000121,2024-05-01,16:15:00,C16881,L001,P018,1,419.0,No,0.0,419.0,Dine-in,UPI,2024,5,May,Wednesday,16
O000121,2024-05-01,16:45:00,C16881,L001,P012,1,439.0,No,0.0,439.0,Dine-in,UPI,2024,5,May,Wednesday,16
O000121,2024-05-01,16:30:00,C16881,L001,P019,1,279.0,No,0.0,279.0,Dine-in,UPI,2024,5,May,Wednesday,16
O000121,2024-05-01,16:00:00,C16881,L001,P013,1,269.0,No,0.0,269.0,Dine-in,UPI,2024,5,May,Wednesday,16
O000121,2024-05-01,16:30:00,C16881,L001,P006,1,449.0,No,0.0,449.0,Dine-in,UPI,2024,5,May,Wednesday,16
O000122,2024-02-27,20:15:00,C14027,L001,P024,1,459.0,No,0.0,459.0,Dine-in,Debit Card,2024,2,Feb,Tuesday,20
O000123,2024-12-27,17:00:00,C08945,L006,P007,1,229.0,No,0.0,229.0,Dine-in,UPI,2024,12,Dec,Friday,17
O000124,2024-10-08,15:45:00,C10154,L003,P024,1,459.0,No,0.0,459.0,Dine-in,Debit Card,2024,10,Oct,Tuesday,15
O000124,2024-10-08,15:15:00,C10154,L003,P023,1,359.0,No,0.0,359.0,Dine-in,Debit Card,2024,10,Oct,Tuesday,15
O000125,2024-06-06,22:30:00,C17856,L002,P024,2,459.0,No,0.0,918.0,Takeaway,UPI,2024,6,Jun,Thursday,22
O000125,2024-06-06,22:00:00,C17856,L002,P031,1,289.0,No,0.0,289.0,Takeaway,UPI,2024,6,Jun,Thursday,22
O000125,2024-06-06,22:30:00,C17856,L002,P033,1,489.0,No,0.0,489.0,Takeaway,UPI,2024,6,Jun,Thursday,22
O000125,2024-06-06,22:45:00,C17856,L002,P011,1,339.0,No,0.0,339.0,Takeaway,UPI,2024,6,Jun,Thursday,22
O000126,2024-12-10,14:45:00,C17523,L001,P030,1,449.0,No,0.0,449.0,Takeaway,Credit Card,2024,12,Dec,Tuesday,14
O000126,2024-12-10,14:15:00,C17523,L001,P031,1,289.0,No,0.0,289.0,Takeaway,Credit Card,2024,12,Dec,Tuesday,14
O000126,2024-12-10,14:00:00,C17523,L001,P007,1,229.0,No,0.0,229.0,Takeaway,Credit Card,2024,12,Dec,Tuesday,14
O000127,2024-02-04,21:45:00,C06957,L012,P011,1,339.0,Yes,16.95,322.05,Delivery,Credit Card,2024,2,Feb,Sunday,21
O000128,2024-02-03,14:45:00,C09301,L002,P018,1,419.0,No,0.0,419.0,Dine-in,Cash,2024,2,Feb,Saturday,14
O000128,2024-02-03,14:15:00,C09301,L002,P030,1,449.0,No,0.0,449.0,Dine-in,Cash,2024,2,Feb,Saturday,14
O000129,2024-09-15,20:45:00,C10646,L007,P030,1,449.0,Yes,67.35,381.65,Delivery,Cash,2024,9,Sep,Sunday,20
O000130,2024-03-08,14:00:00,C01393,L001,P009,1,429.0,Yes,21.45,407.55,Dine-in,Cash,2024,3,Mar,Friday,14
O000131,2024-12-04,19:15:00,C05327,L007,P032,1,389.0,Yes,77.8,311.2,Takeaway,Cash,2024,12,Dec,Wednesday,19
O000132,2024-11-09,15:30:00,C07847,L007,P025,1,239.0,No,0.0,239.0,Dine-in,Credit Card,2024,11,Nov,Saturday,15
O000132,2024-11-09,15:15:00,C07847,L007,P016,1,219.0,No,0.0,219.0,Dine-in,Credit Card,2024,11,Nov,Saturday,15
O000133,2024-04-26,22:30:00,C16238,L011,P008,1,329.0,No,0.0,329.0,Delivery,UPI,2024,4,Apr,Friday,22
O000134,2024-11-24,18:45:00,C11605,L006,P007,1,229.0,No,0.0,229.0,Takeaway,UPI,2024,11,Nov,Sunday,18
O000134,2024-11-24,18:30:00,C11605,L006,P013,1,269.0,No,0.0,269.0,Takeaway,UPI,2024,11,Nov,Sunday,18
O000135,2024-01-17,11:00:00,C12005,L001,P031,1,289.0,Yes,14.45,274.55,Takeaway,Credit Card,2024,1,Jan,Wednesday,11
O000136,2024-07-27,20:00:00,C16937,L013,P019,1,279.0,No,0.0,279.0,Delivery,Cash,2024,7,Jul,Saturday,20
O000137,2024-12-10,18:00:00,C08166,L001,P033,1,489.0,No,0.0,489.0,Delivery,Debit Card,2024,12,Dec,Tuesday,18
O000137,2024-12-10,18:45:00,C08166,L001,P025,1,239.0,No,0.0,239.0,Delivery,Debit Card,2024,12,Dec,Tuesday,18
O000138,2024-11-13,22:30:00,C02985,L002,P014,1,369.0,Yes,36.9,332.1,Delivery,Wallet,2024,11,Nov,Wednesday,22
O000139,2024-05-14,18:45:00,C10908,L008,P028,1,249.0,No,0.0,249.0,Dine-in,UPI,2024,5,May,Tuesday,18
O000140,2024-03-10,18:45:00,C09899,L007,P029,2,349.0,Yes,34.9,663.1,Takeaway,Credit Card,2024,3,Mar,Sunday,18
O000140,2024-03-10,18:00:00,C09899,L007,P026,2,339.0,Yes,33.9,644.1,Takeaway,Credit Card,2024,3,Mar,Sunday,18
O000140,2024-03-10,18:45:00,C09899,L007,P019,2,279.0,Yes,27.9,530.1,Takeaway,Credit Card,2024,3,Mar,Sunday,18
O000141,2024-03-20,18:00:00,C16832,L008,P025,1,239.0,No,0.0,239.0,Takeaway,Debit Card,2024,3,Mar,Wednesday,18
O000141,2024-03-20,18:45:00,C16832,L008,P028,1,249.0,No,0.0,249.0,Takeaway,Debit Card,2024,3,Mar,Wednesday,18
O000141,2024-03-20,18:45:00,C16832,L008,P019,1,279.0,No,0.0,279.0,Takeaway,Debit Card,2024,3,Mar,Wednesday,18
O000141,2024-03-20,18:00:00,C16832,L008,P007,1,229.0,No,0.0,229.0,Takeaway,Debit Card,2024,3,Mar,Wednesday,18
O000142,2024-07-13,22:30:00,C03906,L004,P020,1,379.0,No,0.0,379.0,Delivery,Cash,2024,7,Jul,Saturday,22
O000142,2024-07-13,22:00:00,C03906,L004,P004,1,249.0,No,0.0,249.0,Delivery,Cash,2024,7,Jul,Saturday,22
O000142,2024-07-13,22:00:00,C03906,L004,P014,1,369.0,No,0.0,369.0,Delivery,Cash,2024,7,Jul,Saturday,22
O000142,2024-07-13,22:15:00,C03906,L004,P019,1,279.0,No,0.0,279.0,Delivery,Cash,2024,7,Jul,Saturday,22
O000143,2024-08-13,19:15:00,C00895,L003,P005,1,349.0,No,0.0,349.0,Delivery,Debit Card,2024,8,Aug,Tuesday,19
O000144,2024-01-13,20:15:00,C08819,L006,P009,1,429.0,No,0.0,429.0,Dine-in,Credit Card,2024,1,Jan,Saturday,20
O000145,2024-06-05,20:30:00,C01951,L002,P015,1,469.0,No,0.0,469.0,Takeaway,Credit Card,2024,6,Jun,Wednesday,20
O000145,2024-06-05,20:30:00,C01951,L002,P019,2,279.0,No,0.0,558.0,Takeaway,Credit Card,2024,6,Jun,Wednesday,20
O000145,2024-06-05,20:00:00,C01951,L002,P003,1,399.0,No,0.0,399.0,Takeaway,Credit Card,2024,6,Jun,Wednesday,20
O000145,2024-06-05,20:00:00,C01951,L002,P015,1,469.0,No,0.0,469.0,Takeaway,Credit Card,2024,6,Jun,Wednesday,20
O000146,2024-11-05,22:15:00,C00859,L002,P011,1,339.0,No,0.0,339.0,Delivery,UPI,2024,11,Nov,Tuesday,22
O000146,2024-11-05,22:45:00,C00859,L002,P017,1,319.0,No,0.0,319.0,Delivery,UPI,2024,11,Nov,Tuesday,22
O000146,2024-11-05,22:45:00,C00859,L002,P027,1,439.0,No,0.0,439.0,Delivery,UPI,2024,11,Nov,Tuesday,22
O000147,2024-06-17,21:45:00,C09993,L002,P020,2,379.0,No,0.0,758.0,Delivery,Debit Card,2024,6,Jun,Monday,21
O000147,2024-06-17,21:15:00,C09993,L002,P007,1,229.0,No,0.0,229.0,Delivery,Debit Card,2024,6,Jun,Monday,21
O000147,2024-06-17,21:30:00,C09993,L002,P023,1,359.0,No,0.0,359.0,Delivery,Debit Card,2024,6,Jun,Monday,21
O000147,2024-06-17,21:00:00,C09993,L002,P017,1,319.0,No,0.0,319.0,Delivery,Debit Card,2024,6,Jun,Monday,21
O000147,2024-06-17,21:45:00,C09993,L002,P004,1,249.0,No,0.0,249.0,Delivery,Debit Card,2024,6,Jun,Monday,21
O000148,2024-03-05,22:30:00,C11521,L003,P023,1,359.0,No,0.0,359.0,Delivery,UPI,2024,3,Mar,Tuesday,22
O000148,2024-03-05,22:15:00,C11521,L003,P010,1,239.0,No,0.0,239.0,Delivery,UPI,2024,3,Mar,Tuesday,22
O000148,2024-03-05,22:30:00,C11521,L003,P020,1,379.0,No,0.0,379.0,Delivery,UPI,2024,3,Mar,Tuesday,22
O000148,2024-03-05,22:30:00,C11521,L003,P024,1,459.0,No,0.0,459.0,Delivery,UPI,2024,3,Mar,Tuesday,22
O000149,2024-12-16,17:30:00,C11665,L011,P002,1,299.0,No,0.0,299.0,Delivery,Cash,2024,12,Dec,Monday,17
O000150,2024-04-11,15:00:00,C08704,L012,P015,1,469.0,No,0.0,469.0,Delivery,Debit Card,2024,4,Apr,Thursday,15
O000150,2024-04-11,15:00:00,C08704,L012,P020,1,379.0,No,0.0,379.0,Delivery,Debit Card,2024,4,Apr,Thursday,15
O000150,2024-04-11,15:00:00,C08704,L012,P029,1,349.0,No,0.0,349.0,Delivery,Debit Card,2024,4,Apr,Thursday,15
O000151,2024-10-26,15:30:00,C17506,L011,P011,1,339.0,No,0.0,339.0,Delivery,Credit Card,2024,10,Oct,Saturday,15
O000151,2024-10-26,15:00:00,C17506,L011,P007,1,229.0,No,0.0,229.0,Delivery,Credit Card,2024,10,Oct,Saturday,15
O000152,2024-03-14,22:45:00,C14261,L002,P007,2,229.0,No,0.0,458.0,Dine-in,UPI,2024,3,Mar,Thursday,22
O000153,2024-06-09,21:15:00,C14622,L006,P014,1,369.0,No,0.0,369.0,Delivery,UPI,2024,6,Jun,Sunday,21
O000154,2024-07-04,20:45:00,C04860,L007,P018,2,419.0,Yes,83.8,754.2,Dine-in,UPI,2024,7,Jul,Thursday,20
O000154,2024-07-04,20:00:00,C04860,L007,P012,1,439.0,Yes,43.9,395.1,Dine-in,UPI,2024,7,Jul,Thursday,20
O000154,2024-07-04,20:00:00,C04860,L007,P014,1,369.0,Yes,55.35,313.65,Dine-in,UPI,2024,7,Jul,Thursday,20
O000155,2024-07-08,13:30:00,C04839,L004,P004,1,249.0,No,0.0,249.0,Delivery,Debit Card,2024,7,Jul,Monday,13
O000155,2024-07-08,13:45:00,C04839,L004,P032,1,389.0,No,0.0,389.0,Delivery,Debit Card,2024,7,Jul,Monday,13
O000156,2024-07-14,17:30:00,C11474,L006,P012,1,439.0,No,0.0,439.0,Delivery,Debit Card,2024,7,Jul,Sunday,17
O000157,2024-03-26,20:30:00,C14103,L001,P027,1,439.0,No,0.0,439.0,Dine-in,UPI,2024,3,Mar,Tuesday,20
O000157,2024-03-26,20:00:00,C14103,L001,P005,1,349.0,No,0.0,349.0,Dine-in,UPI,2024,3,Mar,Tuesday,20
O000158,2024-07-14,16:15:00,C17879,L011,P001,2,199.0,No,0.0,398.0,Dine-in,Credit Card,2024,7,Jul,Sunday,16
O000158,2024-07-14,16:30:00,C17879,L011,P031,1,289.0,No,0.0,289.0,Dine-in,Credit Card,2024,7,Jul,Sunday,16
O000158,2024-07-14,16:45:00,C17879,L011,P006,1,449.0,No,0.0,449.0,Dine-in,Credit Card,2024,7,Jul,Sunday,16
O000159,2024-07-01,20:15:00,C11491,L001,P019,1,279.0,No,0.0,279.0,Takeaway,UPI,2024,7,Jul,Monday,20
O000160,2024-03-20,19:15:00,C09417,L010,P014,1,369.0,Yes,18.45,350.55,Delivery,UPI,2024,3,Mar,Wednesday,19
O000160,2024-03-20,19:45:00,C09417,L010,P004,1,249.0,Yes,12.45,236.55,Delivery,UPI,2024,3,Mar,Wednesday,19
O000160,2024-03-20,19:30:00,C09417,L010,P028,1,249.0,Yes,12.45,236.55,Delivery,UPI,2024,3,Mar,Wednesday,19
O000160,2024-03-20,19:30:00,C09417,L010,P033,1,489.0,Yes,48.9,440.1,Delivery,UPI,2024,3,Mar,Wednesday,19
O000161,2024-12-28,16:00:00,C06091,L001,P018,1,419.0,Yes,41.9,377.1,Takeaway,UPI,2024,12,Dec,Saturday,16
O000161,2024-12-28,16:30:00,C06091,L001,P025,2,239.0,Yes,23.9,454.1,Takeaway,UPI,2024,12,Dec,Saturday,16
O000161,2024-12-28,16:45:00,C06091,L001,P031,1,289.0,Yes,14.45,274.55,Takeaway,UPI,2024,12,Dec,Saturday,16
O000161,2024-12-28,16:15:00,C06091,L001,P020,1,379.0,Yes,18.95,360.05,Takeaway,UPI,2024,12,Dec,Saturday,16
O000162,2024-11-17,22:00:00,C02113,L004,P024,1,459.0,No,0.0,459.0,Dine-in,Credit Card,2024,11,Nov,Sunday,22
O000162,2024-11-17,22:00:00,C02113,L004,P009,1,429.0,No,0.0,429.0,Dine-in,Credit Card,2024,11,Nov,Sunday,22
O000163,2024-11-24,16:45:00,C04862,L002,P033,2,489.0,No,0.0,978.0,Dine-in,Wallet,2024,11,Nov,Sunday,16
O000164,2024-09-16,22:00:00,C07023,L002,P013,1,269.0,Yes,13.45,255.55,Takeaway,UPI,2024,9,Sep,Monday,22
O000164,2024-09-16,22:30:00,C07023,L002,P027,1,439.0,Yes,43.9,395.1,Takeaway,UPI,2024,9,Sep,Monday,22
O000165,2024-03-01,19:45:00,C03551,L007,P029,1,349.0,No,0.0,349.0,Dine-in,Debit Card,2024,3,Mar,Friday,19
O000165,2024-03-01,19:00:00,C03551,L007,P004,1,249.0,No,0.0,249.0,Dine-in,Debit Card,2024,3,Mar,Friday,19
O000166,2024-08-03,13:30:00,C17422,L011,P019,1,279.0,No,0.0,279.0,Dine-in,Cash,2024,8,Aug,Saturday,13
O000167,2024-11-02,21:00:00,C15908,L009,P011,1,339.0,Yes,67.8,271.2,Delivery,UPI,2024,11,Nov,Saturday,21
O000168,2024-01-15,21:00:00,C00827,L003,P020,1,379.0,No,0.0,379.0,Delivery,Wallet,2024,1,Jan,Monday,21
O000169,2024-07-06,21:00:00,C03552,L006,P028,1,249.0,No,0.0,249.0,Delivery,UPI,2024,7,Jul,Saturday,21
O000169,2024-07-06,21:45:00,C03552,L006,P023,1,359.0,No,0.0,359.0,Delivery,UPI,2024,7,Jul,Saturday,21
O000170,2024-05-30,20:45:00,C17553,L003,P031,1,289.0,Yes,28.9,260.1,Delivery,UPI,2024,5,May,Thursday,20
O000170,2024-05-30,20:15:00,C17553,L003,P017,1,319.0,Yes,47.85,271.15,Delivery,UPI,2024,5,May,Thursday,20
O000170,2024-05-30,20:45:00,C17553,L003,P020,1,379.0,Yes,56.85,322.15,Delivery,UPI,2024,5,May,Thursday,20
O000171,2024-03-21,20:00:00,C01400,L001,P020,1,379.0,No,0.0,379.0,Takeaway,UPI,2024,3,Mar,Thursday,20
O000171,2024-03-21,20:30:00,C01400,L001,P032,1,389.0,No,0.0,389.0,Takeaway,UPI,2024,3,Mar,Thursday,20
O000172,2024-05-23,22:45:00,C10850,L001,P028,1,249.0,Yes,12.45,236.55,Takeaway,UPI,2024,5,May,Thursday,22
O000172,2024-05-23,22:45:00,C10850,L001,P002,2,299.0,Yes,59.8,538.2,Takeaway,UPI,2024,5,May,Thursday,22
O000173,2024-12-26,14:45:00,C03450,L002,P001,1,199.0,Yes,9.95,189.05,Dine-in,Cash,2024,12,Dec,Thursday,14
O000174,2024-09-30,13:15:00,C12709,L007,P031,1,289.0,No,0.0,289.0,Delivery,UPI,2024,9,Sep,Monday,13
O000174,2024-09-30,13:30:00,C12709,L007,P011,1,339.0,No,0.0,339.0,Delivery,UPI,2024,9,Sep,Monday,13
O000175,2024-04-23,14:45:00,C01498,L001,P010,1,239.0,Yes,23.9,215.1,Delivery,UPI,2024,4,Apr,Tuesday,14
O000176,2024-08-17,22:00:00,C06364,L006,P016,1,219.0,No,0.0,219.0,Takeaway,UPI,2024,8,Aug,Saturday,22
O000177,2024-04-03,19:45:00,C15446,L001,P025,1,239.0,No,0.0,239.0,Dine-in,UPI,2024,4,Apr,Wednesday,19
O000177,2024-04-03,19:00:00,C15446,L001,P003,1,399.0,No,0.0,399.0,Dine-in,UPI,2024,4,Apr,Wednesday,19
O000178,2024-08-19,15:45:00,C14563,L008,P005,1,349.0,No,0.0,349.0,Dine-in,Credit Card,2024,8,Aug,Monday,15
O000179,2024-11-27,14:30:00,C02076,L002,P027,1,439.0,Yes,43.9,395.1,Dine-in,UPI,2024,11,Nov,Wednesday,14
O000179,2024-11-27,14:30:00,C02076,L002,P015,1,469.0,Yes,46.9,422.1,Dine-in,UPI,2024,11,Nov,Wednesday,14
O000180,2024-07-29,18:00:00,C07788,L006,P002,1,299.0,No,0.0,299.0,Takeaway,UPI,2024,7,Jul,Monday,18
O000181,2024-10-04,21:15:00,C05458,L003,P001,2,199.0,Yes,39.8,358.2,Dine-in,Debit Card,2024,10,Oct,Friday,21
O000181,2024-10-04,21:45:00,C05458,L003,P003,1,399.0,Yes,19.95,379.05,Dine-in,Debit Card,2024,10,Oct,Friday,21
O000182,2024-06-20,21:15:00,C02117,L005,P033,1,489.0,No,0.0,489.0,Delivery,Credit Card,2024,6,Jun,Thursday,21
O000183,2024-07-17,22:15:00,C03325,L002,P024,1,459.0,No,0.0,459.0,Delivery,UPI,2024,7,Jul,Wednesday,22
O000184,2024-09-20,21:45:00,C11229,L006,P026,1,339.0,No,0.0,339.0,Dine-in,Cash,2024,9,Sep,Friday,21
O000184,2024-09-20,21:15:00,C11229,L006,P003,1,399.0,No,0.0,399.0,Dine-in,Cash,2024,9,Sep,Friday,21
O000185,2024-10-30,13:30:00,C11787,L011,P029,1,349.0,No,0.0,349.0,Delivery,UPI,2024,10,Oct,Wednesday,13
O000186,2024-09-06,20:45:00,C14118,L006,P015,1,469.0,Yes,23.45,445.55,Delivery,UPI,2024,9,Sep,Friday,20
O000186,2024-09-06,20:15:00,C14118,L006,P025,1,239.0,Yes,23.9,215.1,Delivery,UPI,2024,9,Sep,Friday,20
O000187,2024-12-24,19:30:00,C07980,L004,P028,1,249.0,No,0.0,249.0,Delivery,Debit Card,2024,12,Dec,Tuesday,19
O000187,2024-12-24,19:45:00,C07980,L004,P003,1,399.0,No,0.0,399.0,Delivery,Debit Card,2024,12,Dec,Tuesday,19
O000188,2024-11-02,20:15:00,C12180,L004,P030,2,449.0,Yes,134.7,763.3,Takeaway,Cash,2024,11,Nov,Saturday,20
O000188,2024-11-02,20:00:00,C12180,L004,P001,1,199.0,Yes,9.95,189.05,Takeaway,Cash,2024,11,Nov,Saturday,20
O000189,2024-10-19,19:00:00,C07159,L004,P008,1,329.0,Yes,32.9,296.1,Takeaway,UPI,2024,10,Oct,Saturday,19
O000189,2024-10-19,19:30:00,C07159,L004,P030,1,449.0,Yes,44.9,404.1,Takeaway,UPI,2024,10,Oct,Saturday,19
O000190,2024-11-10,19:30:00,C17403,L002,P028,1,249.0,No,0.0,249.0,Dine-in,UPI,2024,11,Nov,Sunday,19
O000190,2024-11-10,19:00:00,C17403,L002,P028,1,249.0,No,0.0,249.0,Dine-in,UPI,2024,11,Nov,Sunday,19
O000190,2024-11-10,19:00:00,C17403,L002,P014,1,369.0,No,0.0,369.0,Dine-in,UPI,2024,11,Nov,Sunday,19
